owner,name,full_name,stargazer_count,fork_count,language,total_releases,avg_release_interval_days,release_type,collaborator_count,sonarqube_analyzed,sonarqube_analyzed_at,bugs,vulnerabilities,code_smells,sqale_index,coverage,duplicated_lines_density,ncloc,complexity,cognitive_complexity,reliability_rating,security_rating,sqale_rating,alert_status
python-poetry,poetry,python-poetry/poetry,34041,2380,Python,144,11.0,rapid,61300,True,2025-11-17T10:56:29.278434,45,5,162,2097,0.0,2.7,59110,6748,5857,5.0,5.0,1.0,OK
jax-ml,jax,jax-ml/jax,33975,3247,Python,128,18.0,rapid,98500,True,2025-11-17T10:59:06.439297,171,2,6222,34343,0.0,4.0,360321,59010,43372,5.0,3.0,1.0,OK
AmruthPillai,Reactive-Resume,AmruthPillai/Reactive-Resume,33814,3669,TypeScript,99,11.0,rapid,17400,True,2025-11-17T11:01:47.732833,4,9,193,1018,0.0,28.4,38484,3707,1019,2.0,4.0,1.0,OK
xyflow,xyflow,xyflow/xyflow,33740,2188,TypeScript,363,6.0,rapid,13500,True,2025-11-16T22:04:09.581462,11,0,391,2249,0.0,4.0,28428,3899,1932,4.0,1.0,1.0,OK
AFNetworking,AFNetworking,AFNetworking/AFNetworking,33677,10500,Objective-C,40,24.0,rapid,37400,True,2025-11-16T22:04:09.581462,0,0,0,0,0.0,0.0,0,0,0,1.0,1.0,1.0,OK
Blankj,AndroidUtilCode,Blankj/AndroidUtilCode,33668,10706,Java,117,8.5,rapid,5000,False,,,,,,,,,,,,,,
SeleniumHQ,selenium,SeleniumHQ/selenium,33636,8613,Java,111,29.0,rapid,92000,False,,,,,,,,,,,,,,
ehang-io,nps,ehang-io/nps,33628,6031,Go,59,5.0,rapid,3400,True,2025-11-17T11:00:12.844175,41,0,232,1800,0.0,1.7,21774,1810,2129,4.0,1.0,1.0,OK
harness,harness,harness/harness,33595,2879,Go,53,17.0,rapid,7100,True,2025-11-16T22:04:09.581462,122,5,3298,24945,0.0,6.5,345416,43374,33254,4.0,3.0,1.0,OK
umami-software,umami,umami-software/umami,33512,5886,TypeScript,100,11.0,rapid,35300,False,,,,,,,,,,,,,,
directus,directus,directus/directus,33495,4464,TypeScript,347,8.0,rapid,49500,True,2025-11-16T22:04:09.581462,59,0,2221,10445,0.0,7.0,173238,24991,18941,4.0,1.0,1.0,OK
ueberdosis,tiptap,ueberdosis/tiptap,33489,2739,TypeScript,933,5.0,rapid,44600,True,2025-11-16T22:04:09.581462,12,0,1296,6520,0.0,10.3,78845,7880,4126,4.0,1.0,1.0,OK
hashicorp,vault,hashicorp/vault,33464,4483,Go,172,14.0,rapid,161100,True,2025-11-16T22:04:09.581462,9,7,2813,36329,0.0,3.8,346798,61754,60782,5.0,5.0,1.0,OK
qishibo,AnotherRedisDesktopManager,qishibo/AnotherRedisDesktopManager,33416,2682,JavaScript,53,27.0,rapid,3900,True,2025-11-16T22:04:09.581462,9,0,312,2591,0.0,16.4,13174,1787,1017,3.0,1.0,1.0,OK
nextcloud,server,nextcloud/server,33368,4631,PHP,375,6.0,rapid,133500,False,,,,,,,,,,,,,,
adobe,brackets,adobe/brackets,33137,7558,JavaScript,69,19.5,rapid,46000,True,2025-11-16T22:04:09.581462,158,0,10112,62886,0.0,3.6,128442,19332,16369,5.0,1.0,1.0,OK
immutable-js,immutable-js,immutable-js/immutable-js,33091,1777,TypeScript,90,11.0,rapid,23700,True,2025-11-17T11:02:15.009732,68,0,980,4631,0.0,1.0,21960,4259,1835,4.0,1.0,1.0,OK
gkd-kit,gkd,gkd-kit/gkd,33068,1605,Kotlin,60,6.0,rapid,500,False,,,,,,,,,,,,,,
TriliumNext,Trilium,TriliumNext/Trilium,32914,2182,TypeScript,341,6.0,rapid,29400,True,2025-11-16T22:04:09.581462,339,2,3932,25437,0.0,4.3,144529,22597,17130,4.0,4.0,1.0,OK
shadowsocks,ShadowsocksX-NG,shadowsocks/ShadowsocksX-NG,32865,7892,Swift,30,27.0,rapid,3500,True,2025-11-17T11:02:56.801922,6,0,133,825,0.0,0.0,830,188,248,4.0,1.0,1.0,OK
explosion,spaCy,explosion/spaCy,32818,4622,Python,131,20.5,rapid,77500,True,2025-11-16T22:04:09.581462,14,0,1052,6688,0.0,2.2,91521,6042,6999,3.0,1.0,1.0,OK
vadimdemedes,ink,vadimdemedes/ink,32774,771,TypeScript,68,18.0,rapid,15000,True,2025-11-16T22:04:09.581462,2,0,55,412,0.0,0.0,4527,873,723,3.0,1.0,1.0,OK
juanfont,headscale,juanfont/headscale,32727,1744,Go,128,5.5,rapid,22800,True,2025-11-16T22:04:09.581462,0,0,408,3794,0.0,2.3,33178,6004,6008,1.0,1.0,1.0,OK
mpv-player,mpv,mpv-player/mpv,32661,3156,C,87,21.0,rapid,77700,False,,,,,,,,,,,,,,
certbot,certbot,certbot/certbot,32608,3472,Python,64,28.0,rapid,54100,True,2025-11-16T22:04:09.581462,5,12,227,1339,0.0,0.3,22184,4765,4477,3.0,4.0,1.0,OK
balena-io,etcher,balena-io/etcher,32529,2287,TypeScript,289,9.0,rapid,10400,True,2025-11-17T11:04:01.992014,9,0,336,3451,0.0,4.9,11835,1786,721,3.0,1.0,1.0,OK
v2fly,v2ray-core,v2fly/v2ray-core,32490,4923,Go,114,11.0,rapid,16600,True,2025-11-17T11:04:43.002697,0,0,937,7703,0.0,9.2,103325,16681,14026,1.0,1.0,1.0,OK
XTLS,Xray-core,XTLS/Xray-core,32476,4690,Go,96,12.0,rapid,18600,True,2025-11-17T11:04:56.723498,4,0,803,8597,0.0,9.8,91290,14924,14488,3.0,1.0,1.0,OK
IceWhaleTech,CasaOS,IceWhaleTech/CasaOS,32340,1791,Go,97,8.0,rapid,2500,True,2025-11-16T22:04:09.581462,0,0,80,645,0.0,4.1,9599,1540,1606,1.0,1.0,1.0,OK
alibaba,nacos,alibaba/nacos,32260,13176,Java,86,26.0,rapid,48100,False,,,,,,,,,,,,,,
Textualize,textual,Textualize/textual,32209,1014,Python,193,5.0,rapid,18200,True,2025-11-16T22:04:09.581462,38,0,418,4170,0.0,0.5,51996,9573,9893,3.0,1.0,1.0,OK
zeromicro,go-zero,zeromicro/go-zero,32107,4226,Go,145,13.0,rapid,31700,True,2025-11-17T11:05:57.091882,0,13,1477,10882,0.0,5.9,127165,16322,12956,1.0,3.0,1.0,OK
vercel,swr,vercel/swr,32107,1299,TypeScript,123,9.0,rapid,19300,True,2025-11-16T22:04:09.581462,4,0,179,979,0.0,2.3,5501,922,677,4.0,1.0,1.0,OK
yewstack,yew,yewstack/yew,32106,1451,Rust,35,22.0,rapid,43600,True,2025-11-16T22:04:09.581462,6,0,42,232,0.0,3.5,36172,4453,1914,5.0,1.0,1.0,OK
floating-ui,floating-ui,floating-ui/floating-ui,32101,1662,TypeScript,497,5.0,rapid,11800,True,2025-11-17T11:08:50.294174,26,1,810,4739,0.0,11.7,40332,5819,3305,4.0,4.0,1.0,OK
1Panel-dev,1Panel,1Panel-dev/1Panel,32044,2833,Go,99,7.0,rapid,9200,True,2025-11-17T11:11:59.205929,38,0,1641,21857,0.0,7.1,218525,28638,26164,3.0,1.0,1.0,OK
qier222,YesPlayMusic,qier222/YesPlayMusic,32024,4695,Vue,32,21.5,rapid,7500,True,2025-11-16T22:04:09.581462,9,0,280,1257,0.0,10.6,20214,2113,1065,4.0,1.0,1.0,OK
hyprwm,Hyprland,hyprwm/Hyprland,32020,1401,C++,100,7.5,rapid,55700,True,2025-11-16T22:04:09.581462,0,0,0,0,0.0,0.0,4096,0,0,1.0,1.0,1.0,OK
open-mmlab,mmdetection,open-mmlab/mmdetection,32001,9817,Python,53,27.0,rapid,45400,True,2025-11-17T11:07:33.573739,220,0,18035,94384,0.0,18.2,159892,13893,16136,5.0,1.0,1.0,OK
schollz,croc,schollz/croc,31988,1248,Go,178,9.0,rapid,12300,True,2025-11-16T22:04:09.581462,0,0,41,857,0.0,1.3,4775,925,1395,1.0,1.0,1.0,OK
remix-run,remix,remix-run/remix,31977,2717,TypeScript,226,8.0,rapid,75300,True,2025-11-17T11:07:17.468894,18,0,437,2999,0.0,8.6,27844,4373,2393,4.0,1.0,1.0,OK
filebrowser,filebrowser,filebrowser/filebrowser,31954,3566,Go,107,9.0,rapid,22400,True,2025-11-16T22:04:09.581462,24,0,305,1500,0.0,3.4,19923,2786,2266,4.0,1.0,1.0,OK
google-ai-edge,mediapipe,google-ai-edge/mediapipe,31931,5612,C++,63,28.5,rapid,10300,False,,,,,,,,,,,,,,
ZuodaoTech,everyone-can-use-english,ZuodaoTech/everyone-can-use-english,31924,4537,TypeScript,48,6.5,rapid,7000,True,2025-11-17T11:10:57.505763,180,3,873,4563,0.0,6.1,57505,7561,3647,4.0,5.0,1.0,OK
DioxusLabs,dioxus,DioxusLabs/dioxus,31882,1369,Rust,31,28.0,rapid,38200,True,2025-11-16T22:04:09.581462,18,0,259,1166,0.0,2.5,95004,14616,7354,4.0,1.0,1.0,OK
backstage,backstage,backstage/backstage,31817,6918,TypeScript,463,6.0,rapid,247800,False,,,,,,,,,,,,,,
derailed,k9s,derailed/k9s,31815,2006,Go,255,5.0,rapid,35800,True,2025-11-16T22:04:09.581462,0,0,137,1086,0.0,1.3,38588,7604,6056,1.0,1.0,1.0,OK
hasura,graphql-engine,hasura/graphql-engine,31815,2847,TypeScript,296,7.0,rapid,42100,False,,,,,,,,,,,,,,
labstack,echo,labstack/echo,31789,2299,Go,109,24.0,rapid,30400,True,2025-11-16T22:04:09.581462,0,0,36,1000,0.0,0.0,6468,1515,1846,1.0,1.0,1.0,OK
ocrmypdf,OCRmyPDF,ocrmypdf/OCRmyPDF,31759,2211,Python,45,12.5,rapid,11600,True,2025-11-16T22:04:09.581462,1,0,76,527,0.0,0.3,9790,1404,1492,3.0,1.0,1.0,OK
danny-avila,LibreChat,danny-avila/LibreChat,31657,6170,TypeScript,65,12.0,rapid,26900,False,,,,,,,,,,,,,,
MonitorControl,MonitorControl,MonitorControl/MonitorControl,31653,900,Swift,26,29.0,rapid,7900,True,2025-11-16T22:04:09.581462,0,0,0,0,0.0,0.0,0,0,0,1.0,1.0,1.0,OK
niklasvh,html2canvas,niklasvh/html2canvas,31653,4891,TypeScript,45,7.0,rapid,5500,True,2025-11-16T22:04:09.581462,20,0,485,2891,0.0,0.4,9900,1985,1419,3.0,1.0,1.0,OK
huggingface,diffusers,huggingface/diffusers,31608,6503,Python,87,9.0,rapid,100700,True,2025-11-16T22:04:09.581462,298,0,5471,81693,0.0,44.9,478778,78172,104412,5.0,1.0,1.0,OK
khoj-ai,khoj,khoj-ai/khoj,31571,1855,Python,162,7.0,rapid,6100,False,,,,,,,,,,,,,,
utmapp,UTM,utmapp/UTM,31545,1574,Swift,124,8.0,rapid,9400,True,2025-11-16T22:04:09.581462,2,0,74,358,0.0,0.0,388,70,78,5.0,1.0,1.0,OK
dokku,dokku,dokku/dokku,31486,2011,Shell,310,7.0,rapid,57400,True,2025-11-16T22:04:09.581462,8,0,214,2361,0.0,7.8,21355,4338,4100,3.0,1.0,1.0,OK
lovell,sharp,lovell/sharp,31405,1370,JavaScript,106,25.0,rapid,22900,True,2025-11-16T22:04:09.581462,0,0,74,1617,0.0,0.0,3200,997,1747,1.0,1.0,1.0,OK
LizardByte,Sunshine,LizardByte/Sunshine,31368,1508,C++,46,21.5,rapid,15100,True,2025-11-16T22:04:09.581462,9,0,80,318,0.0,0.7,5070,148,122,3.0,1.0,1.0,OK
ianstormtaylor,slate,ianstormtaylor/slate,31305,3325,TypeScript,208,9.0,rapid,60100,True,2025-11-16T22:04:09.581462,14,0,611,3670,0.0,16.2,23637,4549,3759,4.0,1.0,1.0,OK
k3s-io,k3s,k3s-io/k3s,31299,2540,Go,908,6.0,rapid,29200,True,2025-11-17T11:09:07.665196,0,104,636,6280,0.0,9.6,53069,6698,8513,1.0,3.0,1.0,OK
drizzle-team,drizzle-orm,drizzle-team/drizzle-orm,31253,1077,TypeScript,151,5.0,rapid,13100,True,2025-11-17T11:15:20.404742,877,0,4873,24710,0.0,32.2,383376,24173,14346,4.0,1.0,1.0,OK
medusajs,medusa,medusajs/medusa,31160,3824,TypeScript,136,7.0,rapid,41000,False,,,,,,,,,,,,,,
codex-team,editor.js,codex-team/editor.js,31150,2219,TypeScript,103,13.0,rapid,5500,True,2025-11-17T11:11:53.916692,12,0,788,6833,0.0,10.5,21711,3437,1449,4.0,1.0,1.0,OK
kubernetes,minikube,kubernetes/minikube,31131,5095,Go,152,15.0,rapid,102300,True,2025-11-16T22:04:09.581462,8,113,550,6616,0.0,2.7,202899,11637,12153,4.0,3.0,1.0,OK
firecracker-microvm,firecracker,firecracker-microvm/firecracker,31062,2139,Rust,80,30.0,rapid,26500,True,2025-11-17T11:10:57.610952,4,1,127,844,0.0,1.9,93826,10140,5084,5.0,4.0,1.0,OK
ajeetdsouza,zoxide,ajeetdsouza/zoxide,31062,693,Rust,36,33.0,rapid,9400,True,2025-11-16T22:04:09.581462,0,0,1,6,0.0,0.0,1729,332,188,1.0,1.0,1.0,OK
keycloak,keycloak,keycloak/keycloak,31002,7801,Java,94,15.0,rapid,168900,False,,,,,,,,,,,,,,
facebook,rocksdb,facebook/rocksdb,30990,6654,C++,208,20.0,rapid,111400,False,,,,,,,,,,,,,,
wailsapp,wails,wailsapp/wails,30920,1508,Go,258,5.0,rapid,32300,True,2025-11-16T22:04:09.581462,15,0,1099,4300,0.0,10.1,43527,6911,4833,4.0,1.0,1.0,OK
AdguardTeam,AdGuardHome,AdguardTeam/AdGuardHome,30913,2163,Go,222,12.0,rapid,10300,True,2025-11-16T22:04:09.581462,28,0,897,3319,0.0,5.5,77181,8460,5611,4.0,1.0,1.0,OK
numpy,numpy,numpy/numpy,30826,11705,Python,134,21.0,rapid,199800,True,2025-11-16T22:04:09.581462,48,0,1815,16056,0.0,0.8,74339,13923,18364,3.0,1.0,1.0,OK
influxdata,influxdb,influxdata/influxdb,30813,3668,Rust,94,14.0,rapid,68500,True,2025-11-16T22:04:09.581462,2,0,60,341,0.0,11.6,75653,7799,3825,3.0,1.0,1.0,OK
symfony,symfony,symfony/symfony,30768,9744,PHP,572,12.0,rapid,455100,True,2025-11-16T22:04:09.581462,845,9,13033,155253,0.0,12.7,1561123,89086,58588,5.0,5.0,1.0,OK
tqdm,tqdm,tqdm/tqdm,30660,1409,Python,131,15.0,rapid,11700,True,2025-11-16T22:04:09.581462,3,0,72,562,0.0,0.0,3158,798,983,5.0,1.0,1.0,OK
ascoders,weekly,ascoders/weekly,30649,3282,JavaScript,193,7.0,rapid,8800,False,,,,,,,,,,,,,,
alpinejs,alpine,alpinejs/alpine,30631,1331,HTML,139,6.0,rapid,29600,True,2025-11-16T22:04:09.581462,1503,0,615,3466,0.0,26.6,49711,2781,1825,5.0,1.0,1.0,OK
iawia002,lux,iawia002/lux,30626,3221,Go,86,8.0,rapid,11500,True,2025-11-16T22:04:09.581462,39,0,633,4197,0.0,4.4,8885,1553,2623,4.0,1.0,1.0,OK
fabricjs,fabric.js,fabricjs/fabric.js,30592,3604,TypeScript,177,14.0,rapid,33200,True,2025-11-16T22:04:09.581462,12,0,1461,10044,0.0,1.5,32133,6004,4255,3.0,1.0,1.0,OK
vbenjs,vue-vben-admin,vbenjs/vue-vben-admin,30587,8305,Vue,60,9.0,rapid,12800,True,2025-11-17T11:20:43.567302,8,0,474,2240,0.0,16.5,72455,6710,2774,4.0,1.0,1.0,OK
webtorrent,webtorrent,webtorrent/webtorrent,30580,2785,JavaScript,228,6.0,rapid,20300,True,2025-11-16T22:04:09.581462,3,0,133,1275,0.0,0.0,3512,1169,1165,3.0,1.0,1.0,OK
transloadit,uppy,transloadit/uppy,30452,2087,TypeScript,345,8.0,rapid,46700,True,2025-11-16T22:04:09.581462,27,4,957,4980,0.0,12.9,52664,6226,3602,4.0,4.0,1.0,OK
Lightning-AI,pytorch-lightning,Lightning-AI/pytorch-lightning,30440,3605,Python,170,8.0,rapid,104400,True,2025-11-17T11:13:54.028199,88,0,1435,7851,0.0,6.0,87580,14672,8782,5.0,1.0,1.0,OK
layui,layui,layui/layui,30430,7422,JavaScript,166,9.0,rapid,7200,True,2025-11-16T22:04:09.581462,40,0,4249,21673,0.0,0.2,28556,5576,6065,5.0,1.0,1.0,OK
DevToys-app,DevToys,DevToys-app/DevToys,30407,1676,C#,38,10.0,rapid,7700,True,2025-11-17T11:14:25.761214,8,0,527,3244,0.0,5.1,11728,1906,1684,5.0,1.0,1.0,OK
surrealdb,surrealdb,surrealdb/surrealdb,30364,1074,Rust,103,6.0,rapid,15500,True,2025-11-16T22:04:09.581462,0,2,227,1358,0.0,8.6,166234,29774,17038,1.0,5.0,1.0,OK
microsoft,WSL,microsoft/WSL,30344,1519,C++,95,18.0,rapid,9900,True,2025-11-16T22:04:09.581462,0,0,25,283,0.0,0.0,3507,301,455,1.0,1.0,1.0,OK
tokio-rs,tokio,tokio-rs/tokio,30255,2829,Rust,139,14.0,rapid,97400,True,2025-11-17T11:13:59.426952,0,0,36,216,0.0,7.7,88920,11761,4892,1.0,1.0,1.0,OK
chinabugotech,hutool,chinabugotech/hutool,30181,7669,Java,154,11.5,rapid,44800,False,,,,,,,,,,,,,,
iperov,DeepFaceLive,iperov/DeepFaceLive,30084,984,Python,35,16.0,rapid,1000,True,2025-11-16T22:04:09.581462,0,0,8,55,0.0,0.0,64,9,1,1.0,1.0,1.0,OK
PostHog,posthog,PostHog/posthog,30061,2049,Python,37,6.0,rapid,37300,False,,,,,,,,,,,,,,
facebook,folly,facebook/folly,30055,5804,C++,266,7.0,rapid,175700,True,2025-11-16T22:04:09.581462,0,0,22,159,0.0,1.4,5254,803,371,1.0,1.0,1.0,OK
mantinedev,mantine,mantinedev/mantine,30034,2183,TypeScript,281,5.0,rapid,71900,True,2025-11-16T22:04:09.581462,99,0,1765,9585,0.0,6.4,205193,15316,6361,4.0,1.0,1.0,OK
conductor-oss,conductor,conductor-oss/conductor,30021,754,Java,27,22.0,rapid,38200,False,,,,,,,,,,,,,,
cheeriojs,cheerio,cheeriojs/cheerio,29893,1676,TypeScript,61,35.0,rapid,16200,True,2025-11-16T22:04:09.581462,24,0,55,375,0.0,2.1,6107,568,450,3.0,1.0,1.0,OK
datalab-to,marker,datalab-to/marker,29815,2011,Python,70,5.5,rapid,2800,True,2025-11-17T11:16:19.849236,10,1,182,1439,0.0,1.4,14290,2289,2805,3.0,3.0,1.0,OK
aquasecurity,trivy,aquasecurity/trivy,29815,2813,Go,175,11.0,rapid,48700,True,2025-11-16T22:04:09.581462,3,22,715,5986,0.0,3.8,103528,17125,16157,3.0,5.0,1.0,OK
pmndrs,react-three-fiber,pmndrs/react-three-fiber,29784,1748,TypeScript,127,9.5,rapid,22800,True,2025-11-17T11:16:59.102799,6,0,696,5272,0.0,2.2,9087,1967,935,4.0,1.0,1.0,OK
foundation,foundation-sites,foundation/foundation-sites,29782,5438,HTML,79,17.0,rapid,133400,True,2025-11-17T11:17:13.197124,38,0,1498,7273,0.0,12.4,35949,2661,1641,4.0,1.0,1.0,OK
kovidgoyal,kitty,kovidgoyal/kitty,29780,1194,Python,131,17.0,rapid,38400,True,2025-11-16T22:04:09.581462,11,1,3846,23300,0.0,1.8,112344,23689,28501,5.0,4.0,1.0,OK
refined-github,refined-github,refined-github/refined-github,29704,1627,TypeScript,177,8.0,rapid,39300,True,2025-11-17T11:18:52.969646,7,0,357,833,0.0,1.0,18659,2527,1293,5.0,1.0,1.0,OK
glanceapp,glance,glanceapp/glance,29681,1102,Go,33,8.5,rapid,7300,True,2025-11-16T22:04:09.581462,3,0,146,1096,0.0,0.3,13213,1962,2042,3.0,1.0,1.0,OK
vuejs,vue-cli,vuejs/vue-cli,29670,6296,JavaScript,178,10.0,rapid,48100,True,2025-11-17T11:18:52.524701,7,0,889,8001,0.0,2.6,40509,5952,4051,3.0,1.0,1.0,OK
containers,podman,containers/podman,29662,2860,Go,233,7.0,rapid,88900,True,2025-11-16T22:04:09.581462,1,0,1021,16738,0.0,1.4,133118,27539,32620,3.0,1.0,1.0,OK
sxyazi,yazi,sxyazi/yazi,29637,646,Rust,27,15.0,rapid,14600,True,2025-11-16T22:04:09.581462,0,0,17,101,0.0,1.8,40796,8966,3695,1.0,1.0,1.0,OK
NginxProxyManager,nginx-proxy-manager,NginxProxyManager/nginx-proxy-manager,29579,3390,TypeScript,82,18.0,rapid,22900,True,2025-11-17T11:19:28.780961,11,0,470,2079,0.0,15.0,20019,3355,1682,4.0,1.0,1.0,OK
GoogleChrome,lighthouse,GoogleChrome/lighthouse,29565,9603,JavaScript,128,23.0,rapid,37000,True,2025-11-16T22:04:09.581462,42,3,1150,7814,0.0,0.6,42471,7911,5527,5.0,5.0,1.0,OK
hashicorp,consul,hashicorp/consul,29518,4546,Go,221,12.0,rapid,110900,True,2025-11-16T22:04:09.581462,17,0,4623,33739,0.0,4.5,337534,52952,48523,5.0,1.0,1.0,OK
dragonflydb,dragonfly,dragonflydb/dragonfly,29326,1116,C++,111,9.0,rapid,13800,True,2025-11-16T22:04:09.581462,0,55,126,635,0.0,0.8,5281,407,467,1.0,5.0,1.0,OK
sampotts,plyr,sampotts/plyr,29326,3112,JavaScript,92,14.0,rapid,20800,True,2025-11-16T22:04:09.581462,2,0,225,994,0.0,0.2,9043,1815,1390,3.0,1.0,1.0,OK
AvaloniaUI,Avalonia,AvaloniaUI/Avalonia,29256,2532,C#,114,17.0,rapid,60700,True,2025-11-16T22:04:09.581462,12,1,154,1647,0.0,0.0,4079,519,279,3.0,4.0,1.0,OK
composer,composer,composer/composer,29222,4711,PHP,219,20.0,rapid,126900,True,2025-11-16T22:04:09.581462,11,0,1023,19701,0.0,1.1,43551,11120,14382,2.0,1.0,1.0,OK
microsoft,graphrag,microsoft/graphrag,29166,3062,Python,29,11.0,rapid,4900,True,2025-11-16T22:04:09.581462,3,0,115,1090,0.0,2.4,24106,2936,2756,3.0,1.0,1.0,OK
VSCodium,vscodium,VSCodium/vscodium,29127,1466,Shell,251,8.0,rapid,13100,True,2025-11-16T22:04:09.581462,0,0,0,0,0.0,0.0,54,0,0,1.0,1.0,1.0,OK
pear-devs,pear-desktop,pear-devs/pear-desktop,29098,1633,TypeScript,87,24.0,rapid,54600,True,2025-11-17T11:19:12.362671,8,0,332,1485,0.0,2.2,28837,3864,2310,3.0,1.0,1.0,OK
helm,helm,helm/helm,29023,7402,Go,225,14.0,rapid,95200,True,2025-11-16T22:04:09.581462,0,83,689,3342,0.0,11.4,37515,5998,6604,1.0,3.0,1.0,OK
jumpserver,jumpserver,jumpserver/jumpserver,29016,5592,Python,260,9.0,rapid,17600,True,2025-11-16T22:04:09.581462,125,6,3877,25864,0.0,2.0,113325,17496,16793,5.0,5.0,1.0,OK
openssl,openssl,openssl/openssl,29001,10931,C,292,27.0,rapid,138100,True,2025-11-16T22:04:09.581462,0,0,1,0,0.0,0.0,45,7,4,1.0,1.0,1.0,OK
pmndrs,react-spring,pmndrs/react-spring,28962,1217,TypeScript,54,12.0,rapid,19600,False,,,,,,,,,,,,,,
statelyai,xstate,statelyai/xstate,28920,1335,TypeScript,453,6.0,rapid,37400,True,2025-11-16T22:04:09.581462,11,1,377,1798,0.0,2.3,26363,2758,1582,4.0,4.0,1.0,OK
postcss,postcss,postcss/postcss,28905,1583,TypeScript,268,10.0,rapid,43600,True,2025-11-16T22:04:09.581462,2,0,134,820,0.0,0.0,3906,1205,1288,3.0,1.0,1.0,OK
dgtlmoon,changedetection.io,dgtlmoon/changedetection.io,28790,1594,Python,180,11.5,rapid,10900,True,2025-11-16T22:04:09.581462,18,1,638,4961,0.0,1.8,18791,3362,4848,5.0,4.0,1.0,OK
immerjs,immer,immerjs/immer,28727,867,JavaScript,112,18.5,rapid,20800,True,2025-11-16T22:04:09.581462,0,0,137,741,0.0,0.0,5102,815,598,1.0,1.0,1.0,OK
kingToolbox,WindTerm,kingToolbox/WindTerm,28697,2216,C,32,34.0,rapid,100,True,2025-11-16T22:04:09.581462,18,0,40,248,0.0,0.5,3926,163,196,5.0,1.0,1.0,OK
casey,just,casey/just,28635,607,Rust,127,17.0,rapid,20200,True,2025-11-16T22:04:09.581462,1,0,34,201,0.0,0.2,18288,2652,1892,3.0,1.0,1.0,OK
kenwheeler,slick,kenwheeler/slick,28620,5835,JavaScript,48,12.0,rapid,18600,True,2025-11-16T22:04:09.581462,4,0,351,1942,0.0,0.0,3278,603,783,3.0,1.0,1.0,OK
vuejs,vuex,vuejs/vuex,28421,9553,JavaScript,51,24.0,rapid,33500,True,2025-11-16T22:04:09.581462,8,0,99,529,0.0,14.5,3856,723,341,3.0,1.0,1.0,OK
ValveSoftware,Proton,ValveSoftware/Proton,28421,1228,C++,75,22.0,rapid,9800,True,2025-11-16T22:04:09.581462,5,0,76,611,0.0,6.4,3603,853,1043,5.0,1.0,1.0,OK
GitbookIO,gitbook,GitbookIO/gitbook,28410,4010,TypeScript,119,7.0,rapid,2800,True,2025-11-16T22:04:09.581462,47,0,938,4906,0.0,4.2,45393,6761,4394,4.0,1.0,1.0,OK
python-telegram-bot,python-telegram-bot,python-telegram-bot/python-telegram-bot,28406,5918,Python,130,22.5,rapid,20400,True,2025-11-17T11:20:48.261298,80,1,1216,9112,0.0,4.6,96325,10330,5026,5.0,5.0,1.0,OK
aristocratos,btop,aristocratos/btop,28392,846,C++,53,6.0,rapid,14200,True,2025-11-16T22:04:09.581462,0,0,0,0,0.0,0.0,0,0,0,1.0,1.0,1.0,OK
swagger-api,swagger-ui,swagger-api/swagger-ui,28342,9239,JavaScript,387,7.0,rapid,61100,False,,,,,,,,,,,,,,
flameshot-org,flameshot,flameshot-org/flameshot,28233,1802,C++,32,15.0,rapid,31800,True,2025-11-17T11:20:50.474890,0,0,0,0,0.0,0.0,134,0,0,1.0,1.0,1.0,OK
tailwindlabs,headlessui,tailwindlabs/headlessui,28124,1173,TypeScript,129,12.0,rapid,7300,True,2025-11-16T22:04:09.581462,20,0,5991,80145,0.0,26.8,65168,9768,5119,3.0,1.0,1.0,OK
dandavison,delta,dandavison/delta,28121,449,Rust,59,19.0,rapid,14800,True,2025-11-16T22:04:09.581462,2,0,28,159,0.0,9.6,48643,2753,1821,3.0,1.0,1.0,OK
mobxjs,mobx,mobxjs/mobx,28095,1800,TypeScript,113,15.0,rapid,36700,True,2025-11-16T22:04:09.581462,27,0,429,2878,0.0,0.2,10678,2202,1705,4.0,1.0,1.0,OK
JedWatson,react-select,JedWatson/react-select,28039,4150,TypeScript,61,26.5,rapid,51100,False,,,,,,,,,,,,,,
ossrs,srs,ossrs/srs,28002,5612,C++,71,28.0,rapid,14700,True,2025-11-16T22:04:09.581462,44,0,3183,20745,0.0,26.7,33324,6330,20758,5.0,1.0,1.0,OK
songquanpeng,one-api,songquanpeng/one-api,27990,5513,JavaScript,55,7.0,rapid,13000,False,,,,,,,,,,,,,,
getredash,redash,getredash/redash,27976,4531,Python,100,18.0,rapid,53200,True,2025-11-16T22:04:09.581462,49,2,1880,7210,0.0,2.7,70759,10742,6250,5.0,4.0,1.0,OK
DrKLO,Telegram,DrKLO/Telegram,27933,9064,Java,95,23.0,rapid,1900,False,,,,,,,,,,,,,,
rxhanson,Rectangle,rxhanson/Rectangle,27834,862,Swift,95,20.5,rapid,15400,True,2025-11-16T22:04:09.581462,0,0,0,0,0.0,0.0,0,0,0,1.0,1.0,1.0,OK
tj,commander.js,tj/commander.js,27744,1734,JavaScript,85,29.0,rapid,19400,True,2025-11-16T22:04:09.581462,1,0,94,559,0.0,0.0,3847,918,555,3.0,1.0,1.0,OK
taichi-dev,taichi,taichi-dev/taichi,27718,2365,C++,118,7.0,rapid,24900,False,,,,,,,,,,,,,,
