owner,name,full_name,stargazer_count,fork_count,language,total_releases,avg_release_interval_days,release_type,collaborator_count,sonarqube_analyzed,sonarqube_analyzed_at,bugs,vulnerabilities,code_smells,sqale_index,coverage,duplicated_lines_density,ncloc,complexity,cognitive_complexity,reliability_rating,security_rating,sqale_rating,alert_status
mindee,doctr,mindee/doctr,5614,596,Python,20,54.0,slow,6700,True,2025-11-16T20:54:12.764384,34,0,313,2486,0.0,11.4,19801,2823,3285,3.0,1.0,1.0,OK
00-Evan,shattered-pixel-dungeon,00-Evan/shattered-pixel-dungeon,5612,1319,Java,51,82.0,slow,200,False,,,,,,,,,,,,,,
tianocore,edk2,tianocore/edk2,5576,2943,C,32,90.0,slow,100300,True,2025-11-16T20:54:12.800493,87,0,29597,139946,0.0,33.3,148468,39054,69324,5.0,1.0,1.0,OK
python-websockets,websockets,python-websockets/websockets,5566,573,Python,46,73.0,slow,8100,True,2025-11-16T20:54:12.815618,41,5,358,2639,0.0,8.2,28462,4596,3089,3.0,5.0,1.0,OK
mlpack,mlpack,mlpack/mlpack,5528,1679,C++,52,53.5,slow,33400,True,2025-11-16T20:54:12.821227,3,0,140,560,0.0,6.9,4730,454,424,4.0,1.0,1.0,OK
HeidiSQL,HeidiSQL,HeidiSQL/HeidiSQL,5526,525,Pascal,32,101.0,slow,3400,True,2025-11-16T20:54:12.846689,9,0,633,1078,0.0,0.0,1725,85,125,3.0,1.0,1.0,OK
karlstav,cava,karlstav/cava,5525,268,C,32,80.0,slow,9100,True,2025-11-16T20:54:12.852606,0,1,6,30,0.0,0.0,302,0,0,1.0,3.0,1.0,OK
projectdiscovery,naabu,projectdiscovery/naabu,5522,632,Go,36,52.5,slow,6300,True,2025-11-16T20:54:12.878642,0,0,88,1624,0.0,5.9,7840,1503,2227,1.0,1.0,1.0,OK
commixproject,commix,commixproject/commix,5518,902,Python,39,69.5,slow,2300,True,2025-11-16T20:54:12.884390,30,0,1086,10171,0.0,2.6,18270,4248,8798,3.0,1.0,1.0,OK
day8,re-frame,day8/re-frame,5506,718,Clojure,44,51.0,slow,21300,True,2025-11-16T20:54:12.890023,15,0,13,70,0.0,0.0,849,10,0,5.0,1.0,1.0,OK
microsoft,Windows-classic-samples,microsoft/Windows-classic-samples,5489,3320,Unknown,120,52.5,slow,1700,True,2025-11-16T20:54:12.896005,453,0,1134,6465,0.0,1.1,19812,776,1112,5.0,1.0,1.0,OK
ServiceStack,ServiceStack,ServiceStack/ServiceStack,5483,1628,C#,83,52.5,slow,34700,False,,,,,,,,,,,,,,
mhammond,pywin32,mhammond/pywin32,5477,844,C++,20,133.0,slow,10900,True,2025-11-16T20:54:12.930126,155,11,6423,30552,0.0,1.6,98247,11456,12351,5.0,4.0,1.0,OK
vercel,ms,vercel/ms,5453,285,TypeScript,20,134.0,slow,4100,True,2025-11-16T20:54:12.956210,0,0,9,124,0.0,0.0,1031,291,22,1.0,1.0,1.0,OK
haraka,Haraka,haraka/Haraka,5452,689,JavaScript,36,52.5,slow,20900,True,2025-11-16T20:54:12.971533,6,0,425,3572,0.0,6.9,13035,3619,2619,3.0,1.0,1.0,OK
Dash-Industry-Forum,dash.js,Dash-Industry-Forum/dash.js,5449,1729,JavaScript,59,56.5,slow,23900,False,,,,,,,,,,,,,,
Ne0nd0g,merlin,Ne0nd0g/merlin,5418,843,Go,30,66.0,slow,1700,True,2025-11-16T20:54:12.991513,0,0,202,1656,0.0,7.0,14706,2926,2253,1.0,1.0,1.0,OK
cnr-isti-vclab,meshlab,cnr-isti-vclab/meshlab,5411,866,C++,27,53.0,slow,8300,True,2025-11-16T20:54:12.998054,244,0,1281,6398,0.0,1.5,5624,26,0,3.0,1.0,1.0,OK
Platane,snk,Platane/snk,5385,2106,TypeScript,40,63.0,slow,700,True,2025-11-16T20:54:13.018627,1,1,104,603,0.0,1.3,3180,589,395,3.0,4.0,1.0,OK
prometheus,blackbox_exporter,prometheus/blackbox_exporter,5383,1157,Go,33,95.0,slow,13700,True,2025-11-16T20:54:13.024770,0,0,95,1310,0.0,10.6,7305,1089,1498,1.0,1.0,1.0,OK
LibreCAD,LibreCAD,LibreCAD/LibreCAD,5371,1137,C++,23,118.0,slow,16500,True,2025-11-16T20:54:13.031599,2,0,3,15,0.0,0.0,87,1,0,3.0,1.0,1.0,OK
hylang,hy,hylang/hy,5361,372,Python,22,148.0,slow,18000,True,2025-11-16T20:54:13.038298,3,0,123,882,0.0,0.0,7243,1533,1481,4.0,1.0,1.0,OK
ClosedXML,ClosedXML,ClosedXML/ClosedXML,5351,906,C#,45,55.0,slow,11700,True,2025-11-16T20:54:13.044199,0,0,0,0,0.0,0.0,85,5,6,1.0,1.0,1.0,OK
cubefs,cubefs,cubefs/cubefs,5312,678,Go,42,55.0,slow,17400,False,,,,,,,,,,,,,,
ImageOptim,gifski,ImageOptim/gifski,5306,165,Rust,36,58.0,slow,2400,True,2025-11-16T20:54:13.055793,0,0,9,54,0.0,0.9,3865,851,718,1.0,1.0,1.0,OK
GothenburgBitFactory,taskwarrior,GothenburgBitFactory/taskwarrior,5301,374,C++,21,64.0,slow,20000,True,2025-11-16T20:54:13.062412,2,0,2160,11628,0.0,0.2,12905,2060,427,5.0,1.0,1.0,OK
gnif,LookingGlass,gnif/LookingGlass,5294,288,C,24,104.0,slow,7700,True,2025-11-16T20:54:13.068688,1,0,5,22,0.0,0.0,231,27,32,3.0,1.0,1.0,OK
umputun,remark42,umputun/remark42,5291,417,Go,24,74.0,slow,15100,True,2025-11-16T20:54:13.074738,15,6,1050,8371,0.0,2.5,70240,4711,3208,3.0,4.0,1.0,OK
Lymphatus,caesium-image-compressor,Lymphatus/caesium-image-compressor,5264,310,C++,31,51.5,slow,4000,True,2025-11-16T20:54:13.081803,0,0,0,0,0.0,0.0,0,0,0,1.0,1.0,1.0,OK
tummychow,git-absorb,tummychow/git-absorb,5257,86,Rust,21,86.0,slow,4200,True,2025-11-16T20:54:13.088220,0,0,3,18,0.0,0.0,2652,287,222,1.0,1.0,1.0,OK
dunst-project,dunst,dunst-project/dunst,5247,365,C,25,96.0,slow,17100,True,2025-11-16T20:54:13.110516,0,0,0,0,0.0,0.0,511,0,0,1.0,1.0,1.0,OK
hneemann,Digital,hneemann/Digital,5239,528,Java,35,59.0,slow,3100,False,,,,,,,,,,,,,,
Azgaar,Fantasy-Map-Generator,Azgaar/Fantasy-Map-Generator,5239,808,JavaScript,20,62.0,slow,6000,True,2025-11-16T20:54:13.125420,75,0,1875,10867,0.0,1.6,54586,11778,11063,4.0,1.0,1.0,OK
rails,thor,rails/thor,5213,550,Ruby,31,178.0,slow,25700,True,2025-11-16T20:54:13.134041,0,0,135,1554,0.0,0.8,9533,1202,800,1.0,1.0,1.0,OK
mozillazg,python-pinyin,mozillazg/python-pinyin,5198,626,Python,38,53.0,slow,2800,True,2025-11-16T20:54:13.142281,0,0,1090,33862,0.0,1.0,102985,505,409,1.0,1.0,1.0,OK
OpenShot,openshot-qt,OpenShot/openshot-qt,5188,631,Python,25,98.0,slow,6200,True,2025-11-16T20:54:13.149943,67,2,3283,21634,0.0,1.3,108656,12299,42658,4.0,4.0,1.0,OK
intel,hyperscan,intel/hyperscan,5188,764,C++,24,77.5,slow,3100,True,2025-11-16T20:54:13.157654,0,0,109,539,0.0,0.0,602,136,125,1.0,1.0,1.0,OK
jwilder,dockerize,jwilder/dockerize,5173,425,Go,21,89.0,slow,5200,True,2025-11-16T20:54:13.166326,0,0,6,88,0.0,0.0,588,104,154,1.0,1.0,1.0,OK
LWJGL,lwjgl3,LWJGL/lwjgl3,5169,670,Java,21,134.5,slow,5300,False,,,,,,,,,,,,,,
Netflix,vmaf,Netflix/vmaf,5152,797,Python,23,110.5,slow,10700,True,2025-11-16T20:54:13.181089,25,0,976,5375,0.0,15.1,37482,3030,2706,4.0,1.0,1.0,OK
burrowers,garble,burrowers/garble,5141,321,Go,25,57.0,slow,2100,True,2025-11-16T20:54:13.188848,0,0,100,1489,0.0,1.5,9772,1899,2567,1.0,1.0,1.0,OK
the1812,Malware-Patch,the1812/Malware-Patch,5140,313,C#,33,62.0,slow,200,True,2025-11-16T20:54:13.218300,0,0,0,0,0.0,0.0,6,0,0,1.0,1.0,1.0,OK
qtile,qtile,qtile/qtile,5139,719,Python,26,77.5,slow,44100,True,2025-11-16T20:54:13.225494,16,0,552,3752,0.0,1.2,51457,8917,7459,5.0,1.0,1.0,OK
google-ar,arcore-android-sdk,google-ar/arcore-android-sdk,5137,1253,C++,59,54.0,slow,1400,False,,,,,,,,,,,,,,
django-crispy-forms,django-crispy-forms,django-crispy-forms/django-crispy-forms,5136,729,Python,27,101.5,slow,22900,True,2025-11-16T20:54:13.238395,2,1,45,299,0.0,4.3,3591,489,375,2.0,5.0,1.0,OK
google,highway,google/highway,5132,387,C++,23,55.5,slow,10200,True,2025-11-16T20:54:13.264334,3,0,10,47,0.0,0.0,621,28,28,3.0,1.0,1.0,OK
leokhoa,laragon,leokhoa/laragon,5124,468,PHP,25,52.0,slow,4000,True,2025-11-16T20:54:13.293833,20,2,644,3660,0.0,2.2,9031,1294,1580,3.0,4.0,1.0,OK
patriciogonzalezvivo,glslViewer,patriciogonzalezvivo/glslViewer,5113,366,C++,30,56.5,slow,5500,True,2025-11-16T20:54:13.300487,12,1,1623,9107,0.0,7.7,9618,2598,2258,4.0,4.0,1.0,OK
dorssel,usbipd-win,dorssel/usbipd-win,5096,313,C#,29,52.5,slow,1400,True,2025-11-16T20:54:13.307364,0,0,0,0,0.0,0.0,12,0,0,1.0,1.0,1.0,OK
4gray,iptvnator,4gray/iptvnator,5093,646,TypeScript,28,54.0,slow,3900,True,2025-11-16T20:54:13.324797,28,0,395,1236,0.0,1.9,22835,2084,844,3.0,1.0,1.0,OK
rasbt,mlxtend,rasbt/mlxtend,5083,886,Python,32,92.0,slow,11100,True,2025-11-16T20:54:13.332233,259,0,1145,5686,0.0,3.4,31777,2723,2743,5.0,1.0,1.0,OK
volcano-sh,volcano,volcano-sh/volcano,5069,1208,Go,40,57.0,slow,38700,True,2025-11-16T20:54:13.339737,0,30,1237,14130,0.0,12.1,176415,13928,17358,1.0,3.0,1.0,OK
tboox,tbox,tboox/tbox,5066,750,C,23,165.0,slow,3500,True,2025-11-16T20:54:13.346471,0,0,0,0,0.0,0.0,0,0,0,1.0,1.0,1.0,OK
phusion,passenger,phusion/passenger,5062,556,C++,33,61.0,slow,14300,True,2025-11-16T20:54:13.371042,7,0,1030,31612,0.0,24.6,50152,5156,5047,4.0,1.0,1.0,OK
get-alex,alex,get-alex/alex,5060,212,JavaScript,33,53.0,slow,4400,True,2025-11-16T20:54:13.378164,1,0,11,55,0.0,15.1,852,83,29,3.0,1.0,1.0,OK
kubernetes,website,kubernetes/website,5059,15103,HTML,29,117.5,slow,659900,True,2025-11-16T20:54:13.403661,527,2982,6100,30461,0.0,65.2,709752,1509,1066,4.0,3.0,1.0,OK
OpenTSDB,opentsdb,OpenTSDB/opentsdb,5058,1240,Java,27,128.0,slow,17500,False,,,,,,,,,,,,,,
tianshiyeben,wgcloud,tianshiyeben/wgcloud,5046,893,Java,29,64.0,slow,300,False,,,,,,,,,,,,,,
confluentinc,confluent-kafka-go,confluentinc/confluent-kafka-go,5038,695,HTML,32,72.0,slow,9200,True,2025-11-16T20:54:13.450130,3,0,374,4963,0.0,2.2,39853,4996,4939,3.0,1.0,1.0,OK
bootboxjs,bootbox,bootboxjs/bootbox,5038,1032,JavaScript,27,68.0,slow,9100,True,2025-11-16T20:54:13.456587,1,0,627,10470,0.0,48.9,5468,1589,22,4.0,1.0,2.0,OK
racket,racket,racket/racket,5032,687,Racket,20,88.0,slow,45400,True,2025-11-16T20:54:13.463071,408,0,636,2469,0.0,0.0,4649,569,729,3.0,1.0,1.0,OK
containers,bubblewrap,containers/bubblewrap,5021,268,C,23,111.0,slow,6400,True,2025-11-16T20:54:13.468649,0,0,3,23,0.0,0.0,1208,46,78,1.0,1.0,1.0,OK
apple,coremltools,apple/coremltools,5020,732,Python,45,58.5,slow,19900,False,,,,,,,,,,,,,,
butlerx,wetty,butlerx/wetty,5005,735,TypeScript,23,55.0,slow,7600,True,2025-11-16T20:54:13.478707,2,0,117,699,0.0,5.2,3037,396,223,3.0,1.0,1.0,OK
google,grr,google/grr,4995,792,Python,30,92.0,slow,5300,True,2025-11-16T20:54:13.484364,485,4,8056,58097,0.0,5.1,323973,34638,18470,4.0,5.0,1.0,OK
PHP-FFMpeg,PHP-FFMpeg,PHP-FFMpeg/PHP-FFMpeg,4992,900,PHP,27,80.0,slow,8100,True,2025-11-16T20:54:13.512987,4,0,192,2042,0.0,3.7,9520,1309,599,3.0,1.0,1.0,OK
wp-cli,wp-cli,wp-cli/wp-cli,4987,1005,PHP,55,63.0,slow,23700,True,2025-11-16T20:54:13.519401,31,3,1070,7501,0.0,2.9,15175,3437,3671,3.0,4.0,1.0,OK
NVIDIA,thrust,NVIDIA/thrust,4986,763,C++,49,79.0,slow,10700,True,2025-11-16T20:54:13.525692,3,0,57,231,0.0,24.0,1516,294,222,5.0,1.0,1.0,OK
ReactiveX,RxPY,ReactiveX/RxPY,4974,367,Python,20,91.0,slow,10500,True,2025-11-16T20:54:13.532518,22,0,534,5089,0.0,12.4,43554,6464,2264,5.0,1.0,1.0,OK
JodaOrg,joda-time,JodaOrg/joda-time,4973,1015,Java,50,66.0,slow,11000,False,,,,,,,,,,,,,,
Bogdanp,dramatiq,Bogdanp/dramatiq,4972,347,Python,28,79.5,slow,12500,True,2025-11-16T20:54:13.564414,7,0,78,514,0.0,0.4,7688,1478,971,2.0,1.0,1.0,OK
zalando,postgres-operator,zalando/postgres-operator,4965,1054,Go,26,76.0,slow,20600,True,2025-11-16T20:54:13.570950,2,7,366,3891,0.0,4.7,43884,5268,6050,3.0,3.0,1.0,OK
tidyverse,dplyr,tidyverse/dplyr,4960,2133,R,43,55.5,slow,29700,True,2025-11-16T20:54:13.577029,0,0,0,0,0.0,0.0,0,0,0,1.0,1.0,1.0,OK
panda3d,panda3d,panda3d/panda3d,4955,847,C++,22,128.0,slow,17600,False,,,,,,,,,,,,,,
bcpierce00,unison,bcpierce00/unison,4939,257,OCaml,20,176.0,slow,5600,True,2025-11-16T20:54:13.609169,0,0,38,147,0.0,0.0,430,96,142,1.0,1.0,1.0,OK
lugg,react-native-config,lugg/react-native-config,4931,660,Java,32,57.5,slow,12500,False,,,,,,,,,,,,,,
sindresorhus,electron-store,sindresorhus/electron-store,4926,161,JavaScript,27,54.0,slow,1900,True,2025-11-16T20:54:13.639653,2,0,1,1,0.0,0.0,181,21,12,3.0,1.0,1.0,OK
ossec,ossec-hids,ossec/ossec-hids,4913,1065,C,30,88.0,slow,18900,True,2025-11-16T20:54:13.646767,259,0,524,2645,0.0,0.0,14557,52,101,5.0,1.0,1.0,OK
Qix-,color,Qix-/color,4910,274,JavaScript,21,62.0,slow,4600,True,2025-11-16T20:54:13.653557,2,0,10,138,0.0,0.0,1197,140,82,4.0,1.0,1.0,OK
tianon,gosu,tianon/gosu,4900,351,Shell,20,133.5,slow,1500,True,2025-11-16T20:54:13.681601,26,0,10,50,0.0,0.0,320,27,24,4.0,1.0,1.0,OK
TimOliver,TOCropViewController,TimOliver/TOCropViewController,4880,1006,Objective-C,20,83.5,slow,11800,True,2025-11-16T20:54:13.697347,0,0,0,0,0.0,0.0,0,0,0,1.0,1.0,1.0,OK
jazzband,django-silk,jazzband/django-silk,4861,352,Python,48,67.0,slow,16400,True,2025-11-16T20:54:13.703881,36,1,218,1058,0.0,1.5,11231,1103,792,5.0,5.0,1.0,OK
bbc,wraith,bbc/wraith,4844,358,Ruby,30,59.0,slow,8300,True,2025-11-16T20:54:13.728427,4,0,92,381,0.0,2.3,2324,337,165,3.0,1.0,1.0,OK
apache,maven,apache/maven,4842,2787,Java,27,53.0,slow,26200,False,,,,,,,,,,,,,,
google-deepmind,open_spiel,google-deepmind/open_spiel,4839,1039,C++,22,77.0,slow,20700,False,,,,,,,,,,,,,,
variadico,noti,variadico/noti,4833,140,Go,24,87.0,slow,2900,True,2025-11-16T20:54:13.758301,0,0,23,191,0.0,4.2,3304,485,551,1.0,1.0,1.0,OK
arrayfire,arrayfire,arrayfire/arrayfire,4822,550,C++,35,53.0,slow,9600,True,2025-11-16T20:54:13.764976,4,0,20,51,0.0,0.0,2485,68,44,4.0,1.0,1.0,OK
moneyphp,money,moneyphp/money,4802,449,PHP,44,62.5,slow,10200,True,2025-11-16T20:54:13.789022,19,0,645,1251,0.0,27.9,9096,758,328,3.0,1.0,1.0,OK
quantumlib,Cirq,quantumlib/Cirq,4766,1152,Python,30,79.0,slow,25900,True,2025-11-16T20:54:13.795042,264,4,2027,12727,0.0,1.8,182098,26165,16240,5.0,4.0,1.0,OK
RodZill4,material-maker,RodZill4/material-maker,4761,277,GDScript,35,55.0,slow,3800,True,2025-11-16T20:54:13.800838,0,0,11,74,0.0,0.0,1020,36,49,1.0,1.0,1.0,OK
Ullaakut,cameradar,Ullaakut/cameradar,4755,584,Go,24,64.0,slow,1600,True,2025-11-16T20:54:13.819512,0,0,29,230,0.0,12.1,2616,269,288,1.0,1.0,1.0,OK
pytorch,ignite,pytorch/ignite,4712,656,Python,25,114.0,slow,22500,True,2025-11-16T20:54:13.825045,47,0,937,6799,0.0,7.6,51818,7900,5541,5.0,1.0,1.0,OK
3proxy,3proxy,3proxy/3proxy,4705,864,C,28,65.0,slow,1000,True,2025-11-16T20:54:13.849199,41,0,123,560,0.0,0.0,3235,19,0,3.0,1.0,1.0,OK
deepjavalibrary,djl,deepjavalibrary/djl,4691,730,Java,36,67.0,slow,14900,False,,,,,,,,,,,,,,
angryip,ipscan,angryip/ipscan,4682,782,Java,32,84.0,slow,3900,False,,,,,,,,,,,,,,
tencentmusic,cube-studio,tencentmusic/cube-studio,4682,822,Python,21,71.5,slow,4000,True,2025-11-16T20:54:13.884452,143,175,3360,22190,0.0,8.1,214661,10559,13663,5.0,5.0,1.0,OK
stleary,JSON-java,stleary/JSON-java,4676,2593,Java,24,129.0,slow,12000,False,,,,,,,,,,,,,,
scala-js,scala-js,scala-js/scala-js,4675,401,Scala,33,64.0,slow,10600,False,,,,,,,,,,,,,,
nomcopter,react-mosaic,nomcopter/react-mosaic,4672,237,TypeScript,39,51.0,slow,1900,True,2025-11-16T20:54:13.942215,4,0,67,379,0.0,0.0,2674,316,127,3.0,1.0,1.0,OK
SadeghHayeri,GreenTunnel,SadeghHayeri/GreenTunnel,4669,295,JavaScript,20,51.0,slow,1500,True,2025-11-16T21:36:38.860565,7,0,40,220,0.0,0.0,1271,175,74,4.0,1.0,1.0,OK
lc,gau,lc/gau,4669,501,Go,22,64.0,slow,1600,True,2025-11-16T21:36:52.099860,0,0,6,76,0.0,0.0,991,175,217,1.0,1.0,1.0,OK
offu,WeRoBot,offu/WeRoBot,4664,998,Python,28,76.0,slow,2400,True,2025-11-16T21:37:11.256535,5,2,47,291,0.0,0.5,7150,800,259,3.0,5.0,1.0,OK
rusterlium,rustler,rusterlium/rustler,4657,232,Rust,25,77.0,slow,8300,True,2025-11-16T21:37:42.127531,0,0,2,12,0.0,5.7,9414,1408,611,1.0,1.0,1.0,OK
carltongibson,django-filter,carltongibson/django-filter,4651,767,Python,23,116.0,slow,22000,True,2025-11-16T21:37:58.582456,0,1,67,314,0.0,3.1,8136,1053,381,1.0,5.0,1.0,OK
hhatto,autopep8,hhatto/autopep8,4648,288,Python,30,65.0,slow,6300,True,2025-11-16T21:37:56.487687,103,0,374,2756,0.0,5.5,14787,2835,2992,5.0,1.0,1.0,OK
xfangfang,wiliwili,xfangfang/wiliwili,4637,206,C++,22,58.0,slow,1500,True,2025-11-16T21:38:12.155593,0,0,26,127,0.0,0.0,217,0,0,1.0,1.0,1.0,OK
MrSwitch,hello.js,MrSwitch/hello.js,4634,599,JavaScript,35,66.0,slow,7500,True,2025-11-16T21:38:59.714358,132,0,3671,20998,0.0,2.0,27816,6535,6700,5.0,1.0,1.0,OK
Masterminds,sprig,Masterminds/sprig,4620,469,Go,33,61.0,slow,10200,True,2025-11-16T21:38:03.977560,0,0,22,241,0.0,3.8,4610,930,652,1.0,1.0,1.0,OK
autofac,Autofac,autofac/Autofac,4616,847,C#,46,54.0,slow,8400,True,2025-11-16T21:38:59.904515,0,0,0,0,0.0,0.0,11,0,0,1.0,1.0,1.0,OK
FormidableLabs,react-live,FormidableLabs/react-live,4570,257,TypeScript,32,54.0,slow,6700,True,2025-11-16T21:39:15.100517,1,0,22,104,0.0,0.0,1642,149,23,3.0,1.0,1.0,OK
objectbox,objectbox-java,objectbox/objectbox-java,4562,305,Java,49,51.0,slow,1100,False,,,,,,,,,,,,,,
Varying-Vagrant-Vagrants,VVV,Varying-Vagrant-Vagrants/VVV,4536,841,Shell,26,118.0,slow,17600,True,2025-11-16T21:39:03.530718,3,0,3,24,0.0,43.8,274,7,6,3.0,1.0,1.0,OK
h2database,h2database,h2database/h2database,4516,1279,Java,24,81.0,slow,20000,False,,,,,,,,,,,,,,
magefile,mage,magefile/mage,4515,271,Go,21,55.0,slow,7400,True,2025-11-16T21:39:42.526974,54,0,678,4116,0.0,5.8,12820,1884,2060,5.0,1.0,1.0,OK
tailwindlabs,tailwindcss-forms,tailwindlabs/tailwindcss-forms,4513,227,HTML,26,69.0,slow,1900,True,2025-11-16T21:39:32.933612,0,0,5,21,0.0,0.0,848,20,12,1.0,1.0,1.0,OK
kasper,phoenix,kasper/phoenix,4508,128,Objective-C,22,103.0,slow,2600,True,2025-11-16T21:40:25.337028,0,0,9,30,0.0,0.0,638,14,4,1.0,1.0,1.0,OK
tensorflow,datasets,tensorflow/datasets,4499,1590,Python,37,62.5,slow,32300,False,,,,,,,,,,,,,,
OAID,Tengine,OAID/Tengine,4495,982,C++,20,51.0,slow,8200,True,2025-11-16T21:40:46.274155,2,0,127,639,0.0,2.6,2629,473,454,5.0,1.0,1.0,OK
mozilla,rhino,mozilla/rhino,4484,903,JavaScript,32,244.0,slow,14700,False,,,,,,,,,,,,,,
tokio-rs,prost,tokio-rs/prost,4476,583,Rust,38,52.0,slow,16200,True,2025-11-16T21:40:17.235034,0,0,10,60,0.0,2.5,13535,1862,923,1.0,1.0,1.0,OK
improbable-eng,grpc-web,improbable-eng/grpc-web,4473,443,TypeScript,21,70.0,slow,9300,True,2025-11-16T21:40:52.523682,0,0,343,3125,0.0,8.0,9063,1794,1208,1.0,1.0,1.0,OK
KnpLabs,snappy,KnpLabs/snappy,4465,438,PHP,29,62.0,slow,9900,True,2025-11-16T21:40:25.581100,1,0,46,1162,0.0,9.1,1679,179,145,3.0,1.0,1.0,OK
freedomofpress,dangerzone,freedomofpress/dangerzone,4460,212,Python,24,82.0,slow,3300,True,2025-11-16T21:40:53.994086,47,0,247,1099,0.0,1.4,14488,1818,1372,5.0,1.0,1.0,OK
jacoco,jacoco,jacoco/jacoco,4441,1186,Java,50,86.0,slow,6000,False,,,,,,,,,,,,,,
kermitt2,grobid,kermitt2/grobid,4439,521,Java,22,180.0,slow,6700,False,,,,,,,,,,,,,,
zdhxiong,mdui,zdhxiong/mdui,4427,377,TypeScript,23,99.0,slow,1000,True,2025-11-16T21:49:27.243137,59,0,616,4340,0.0,5.5,39870,4084,2363,4.0,1.0,1.0,OK
zeux,pugixml,zeux/pugixml,4416,783,C++,22,260.0,slow,8600,True,2025-11-16T21:42:01.255974,31,0,379,1783,0.0,16.3,8428,12,10,3.0,1.0,1.0,OK
has2k1,plotnine,has2k1/plotnine,4411,244,Python,33,63.0,slow,11300,True,2025-11-16T21:42:31.804352,12,0,244,1440,0.0,0.4,28339,4086,3111,3.0,1.0,1.0,OK
airbnb,DeepLinkDispatch,airbnb/DeepLinkDispatch,4400,410,Java,24,53.0,slow,5400,False,,,,,,,,,,,,,,
thoughtbot,neat,thoughtbot/neat,4390,422,Ruby,25,73.0,slow,6400,True,2025-11-16T21:42:10.924357,0,0,10,75,0.0,9.0,1155,38,20,1.0,1.0,1.0,OK
VREMSoftwareDevelopment,WiFiAnalyzer,VREMSoftwareDevelopment/WiFiAnalyzer,4381,698,Kotlin,31,87.5,slow,5400,True,2025-11-16T21:47:33.875820,1,0,21,256,0.0,0.6,22527,1997,466,3.0,1.0,1.0,OK
DistrictDataLabs,yellowbrick,DistrictDataLabs/yellowbrick,4380,567,Python,24,81.0,slow,11200,True,2025-11-16T21:43:29.677078,48,0,980,5051,0.0,0.8,30004,3168,2247,5.0,1.0,1.0,OK
dmunozv04,iSponsorBlockTV,dmunozv04/iSponsorBlockTV,4379,189,Python,22,51.0,slow,3000,True,2025-11-16T21:42:26.511630,17,0,39,287,0.0,0.0,1994,348,339,3.0,1.0,1.0,OK
hynek,structlog,hynek/structlog,4376,256,Python,21,54.0,slow,13500,True,2025-11-16T21:43:09.305161,14,0,123,1028,0.0,0.3,8796,1346,624,3.0,1.0,1.0,OK
dotnet,Open-XML-SDK,dotnet/Open-XML-SDK,4370,572,C#,39,69.0,slow,5600,False,,,,,,,,,,,,,,
dvorka,hstr,dvorka/hstr,4353,239,C,24,103.0,slow,5600,True,2025-11-16T21:43:26.743718,1,0,3,27,0.0,0.0,538,92,95,3.0,1.0,1.0,OK
pytorch,serve,pytorch/serve,4353,889,Java,24,62.0,slow,21900,False,,,,,,,,,,,,,,
wooorm,franc,wooorm/franc,4342,183,JavaScript,39,116.0,slow,1000,True,2025-11-16T21:43:30.029465,58,0,11,125,0.0,0.8,1292,151,193,3.0,1.0,1.0,OK
OpenVPN,easy-rsa,OpenVPN/easy-rsa,4341,1219,Shell,27,132.0,slow,7100,True,2025-11-16T21:43:22.296371,0,0,0,0,0.0,0.0,0,0,0,1.0,1.0,1.0,OK
stern,stern,stern/stern,4335,151,Go,26,56.5,slow,5400,True,2025-11-16T21:43:54.679850,0,0,45,665,0.0,9.0,5351,652,887,1.0,1.0,1.0,OK
Breakthrough,PySceneDetect,Breakthrough/PySceneDetect,4316,464,Python,36,93.0,slow,3700,True,2025-11-16T21:44:39.676746,17,0,240,1147,0.0,0.3,9254,1411,1356,4.0,1.0,1.0,OK
pallets-eco,flask-sqlalchemy,pallets-eco/flask-sqlalchemy,4314,900,Python,22,81.0,slow,12000,True,2025-11-16T21:44:35.447557,3,3,35,158,0.0,4.2,3336,485,344,4.0,5.0,1.0,OK
